,시장구분,종목코드,종목명,산업분류,현재가.종가.,전일대비,시가총액.원.,일자,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률,게시물..일련번호,총카운트
968,코스닥,131030,디에이치피코리아,제약,7410,-80,1.23E+11,2019-10-30,-,7410,613,12.09,"5,729",1.29,100,1.35,936,NA
969,코스닥,11320,유니크,운송장비·부품,6350,-140,1.23E+11,2019-10-30,-,6350,126,50.4,"4,640",1.37,0,0,54,NA
970,코스닥,7330,푸른저축은행,금융,8120,-10,1.22E+11,2019-10-30,-,8120,"1,994",4.07,"16,417",0.49,550,6.77,31,NA
971,코스피,14580,백광소재,비금속광물,4435,5,1.22E+11,2019-10-30,-,4435,142,31.23,"4,734",0.94,100,2.25,1852,NA
972,코스닥,137400,피엔티,기계·장비,6850,-60,1.22E+11,2019-10-30,-,6850,114,60.09,"4,370",1.57,0,0,954,NA
973,코스닥,138360,에이씨티,화학,4480,0,1.22E+11,2019-10-30,관리종목,4480,-,-,"2,655",1.69,0,0,959,NA
974,코스닥,40420,정상제이엘에스,기타서비스,7790,-10,1.22E+11,2019-10-30,-,7790,239,32.59,"3,943",1.98,430,5.52,305,NA
975,코스닥,53980,오상자이엘,IT S/W & SVC,6860,-80,1.22E+11,2019-10-30,-,6860,-,-,"2,788",2.46,0,0,457,NA
976,코스닥,130580,나이스디앤비,기타서비스,7900,0,1.22E+11,2019-10-30,-,7900,604,13.08,"2,935",2.69,150,1.9,934,NA
977,코스닥,114450,KPX생명과학,제약,8110,-830,1.22E+11,2019-10-30,-,8110,-,-,"3,941",2.06,0,0,874,NA
978,코스닥,89140,넥스턴,비금속,10250,430,1.21E+11,2019-10-30,-,10250,519,19.75,"8,063",1.27,100,0.98,731,NA
979,코스닥,137950,제이씨케미칼,화학,5570,-330,1.21E+11,2019-10-30,-,5570,224,24.87,"3,671",1.52,60,1.08,956,NA
980,코스닥,241690,유니테크노,운송장비·부품,10150,-50,1.21E+11,2019-10-30,-,10150,469,21.64,"5,274",1.92,0,0,1200,NA
981,코스피,2760,보락,화학,2020,-30,1.21E+11,2019-10-30,-,2020,18,112.22,731,2.76,5,0.25,1514,NA
982,코스피,4270,남성,유통업,3330,-5,1.21E+11,2019-10-30,-,3330,-,-,"2,295",1.45,25,0.75,1593,NA
983,코스닥,51360,토비스,IT H/W,7190,-40,1.20E+11,2019-10-30,-,7190,"1,234",5.83,"10,604",0.68,200,2.78,413,NA
984,코스피,17900,광전자,전기전자,2070,-50,1.20E+11,2019-10-30,-,2070,126,16.43,"3,839",0.54,50,2.42,1892,NA
985,코스피,214330,금호에이치티,운수장비,5190,-380,1.20E+11,2019-10-30,-,5190,632,8.21,"7,887",0.66,0,0,2200,NA
986,코스닥,15710,코콤,IT H/W,6810,-10,1.19E+11,2019-10-30,-,6810,836,8.15,"6,451",1.06,195,2.86,74,NA
987,코스닥,13990,아가방컴퍼니,유통,3630,110,1.19E+11,2019-10-30,-,3630,-,-,"4,593",0.79,0,0,66,NA
988,코스피,180,성창기업지주,서비스업,1710,-20,1.19E+11,2019-10-30,-,1710,-,-,"7,013",0.24,0,0,1375,NA
989,코스닥,89230,THE E&M,IT S/W & SVC,1080,10,1.19E+11,2019-10-30,-,1080,199,5.43,277,3.9,0,0,733,NA
990,코스닥,45890,GV,일반전기전자,3140,-80,1.19E+11,2019-10-30,-,3140,-,-,"1,874",1.68,0,0,360,NA
991,코스피,111110,호전실업,섬유의복,14850,100,1.19E+11,2019-10-30,-,14850,589,25.21,"14,578",1.02,250,1.68,2138,NA
992,코스피,14530,극동유화,화학,3400,10,1.19E+11,2019-10-30,-,3400,484,7.02,"4,586",0.74,160,4.71,1851,NA
993,코스닥,47820,초록뱀,오락·문화,1415,20,1.19E+11,2019-10-30,-,1415,-,-,838,1.69,0,0,377,NA
994,코스닥,108380,대양전기공업,운송장비·부품,12350,0,1.18E+11,2019-10-30,-,12350,"1,350",9.15,"20,439",0.6,0,0,853,NA
995,코스닥,300080,플리토,IT S/W & SVC,22750,-250,1.18E+11,2019-10-30,-,22750,-,-,-,-,0,0,1309,NA
996,코스닥,214270,퓨쳐스트림네트웍스,출판·매체복제,1240,-20,1.18E+11,2019-10-30,-,1240,42,29.52,451,2.75,0,0,1111,NA
997,코스피,2700,신일산업,유통업,1655,-15,1.18E+11,2019-10-30,-,1655,166,9.97,938,1.76,25,1.51,1511,NA
998,코스닥,94480,갤럭시아컴즈,IT S/W & SVC,2975,0,1.17E+11,2019-10-30,-,2975,133,22.37,"2,146",1.39,35,1.18,774,NA
999,코스피,92220,KEC,전기전자,999,-16,1.17E+11,2019-10-30,-,999,13,76.85,"1,953",0.51,0,0,2101,NA
1000,코스피,14790,한라,건설업,2990,10,1.16E+11,2019-10-30,-,2990,-,-,"5,206",0.57,0,0,1855,NA
1001,코스피,14160,대영포장,종이목재,1070,0,1.16E+11,2019-10-30,-,1070,104,10.29,"1,295",0.83,0,0,1847,NA
1002,코스닥,122450,KMH,통신방송서비스,5110,-60,1.16E+11,2019-10-30,-,5110,"2,115",2.42,"9,158",0.56,120,2.35,905,NA
1003,코스닥,4650,창해에탄올,음식료·담배,12550,50,1.15E+11,2019-10-30,-,12550,460,27.28,"11,519",1.09,600,4.78,16,NA
1004,코스피,5110,한창,유통업,3315,-85,1.15E+11,2019-10-30,-,3315,-,-,905,3.66,0,0,1632,NA
1005,코스닥,9730,코센,금속,1640,50,1.15E+11,2019-10-30,-,1640,-,-,531,3.09,0,0,46,NA
1006,코스닥,65710,서호전기,일반전기전자,22350,-50,1.15E+11,2019-10-30,-,22350,"1,056",21.16,"12,102",1.85,500,2.24,562,NA
1007,코스닥,35620,바른손이앤에이,IT S/W & SVC,1630,10,1.15E+11,2019-10-30,-,1630,"1,253",1.3,"1,315",1.24,0,0,227,NA
1008,코스피,2360,SH에너지화학,화학,1035,-15,1.15E+11,2019-10-30,-,1035,21,49.29,932,1.11,23,2.22,1500,NA
1009,코스피,25620,제이준코스메틱,화학,4335,125,1.15E+11,2019-10-30,-,4335,-,-,"4,764",0.91,0,0,1935,NA
1010,코스피,103590,일진전기,전기전자,3100,0,1.15E+11,2019-10-30,-,3100,-,-,"8,099",0.38,0,0,2129,NA
1011,코스피,19440,세아특수강,철강금속,13400,-50,1.15E+11,2019-10-30,-,13400,"1,325",10.11,"36,804",0.36,900,6.72,1904,NA
1012,코스닥,126880,제이엔케이히터,기계·장비,5320,-50,1.15E+11,2019-10-30,-,5320,-,-,"3,081",1.73,0,0,927,NA
1013,코스닥,66620,국보디자인,건설,15200,-200,1.14E+11,2019-10-30,-,15200,"1,862",8.16,"14,480",1.05,280,1.84,573,NA
1014,코스닥,69920,아이에스이커머스,유통,4455,-130,1.14E+11,2019-10-30,-,4455,-,-,"2,446",1.82,0,0,611,NA
1015,코스닥,141000,비아트론,IT H/W,9400,-70,1.14E+11,2019-10-30,-,9400,"2,021",4.65,"10,669",0.88,100,1.06,970,NA
1016,코스닥,34940,조아제약,제약,4020,-10,1.14E+11,2019-10-30,-,4020,23,174.78,"1,906",2.11,0,0,218,NA
1017,코스닥,187420,제노포커스,제약,5280,-60,1.14E+11,2019-10-30,-,5280,-,-,"2,762",1.91,0,0,1046,NA
1018,코스피,27390,한화갤러리아타임월드,유통업,18950,-400,1.14E+11,2019-10-30,-,18950,"1,619",11.7,"36,650",0.52,300,1.58,1943,NA
1019,코스닥,217480,에스디생명공학,화학,5070,-80,1.14E+11,2019-10-30,-,5070,401,12.64,"4,977",1.02,0,0,1131,NA
1020,코스닥,160550,NEW,오락·문화,4070,295,1.14E+11,2019-10-30,-,4070,-,-,"4,223",0.96,0,0,1006,NA
1021,코스닥,38340,UCI,기타서비스,3430,-55,1.14E+11,2019-10-30,-,3430,-,-,708,4.84,0,0,273,NA
1022,코스피,93230,이아이디,유통업,251,1,1.13E+11,2019-10-30,-,251,-,-,303,0.83,0,0,2106,NA
1023,코스닥,38680,에스넷,IT S/W & SVC,7060,-40,1.13E+11,2019-10-30,-,7060,300,23.53,"4,302",1.64,100,1.42,279,NA
1024,코스닥,93920,서원인텍,IT H/W,6090,-70,1.13E+11,2019-10-30,-,6090,260,23.42,"8,229",0.74,300,4.93,770,NA
1025,코스닥,256630,포인트엔지니어링,금속,2095,15,1.13E+11,2019-10-30,-,2095,-,-,-,-,0,0,1230,NA
1026,코스닥,53280,예스24,IT S/W & SVC,6580,-110,1.13E+11,2019-10-30,-,6580,-,-,"3,901",1.69,120,1.82,444,NA
1027,코스피,35000,지투알,서비스업,6820,-40,1.13E+11,2019-10-30,-,6820,"1,129",6.04,"10,167",0.67,250,3.67,1985,NA
1028,코스닥,137940,넥스트아이,의료·정밀기기,1465,95,1.13E+11,2019-10-30,-,1465,-,-,"1,074",1.36,7,0.48,955,NA
1029,코스닥,19550,SBI인베스트먼트,금융,695,-13,1.13E+11,2019-10-30,-,695,16,43.44,514,1.35,0,0,97,NA
1030,코스닥,49520,유아이엘,IT H/W,5160,20,1.12E+11,2019-10-30,-,5160,445,11.6,"7,708",0.67,400,7.75,396,NA
1031,코스닥,47770,코데즈컴바인,섬유·의류,2970,-20,1.12E+11,2019-10-30,-,2970,92,32.28,918,3.24,0,0,376,NA
1032,코스닥,91580,상신이디피,IT H/W,8870,-70,1.12E+11,2019-10-30,-,8870,701,12.65,"4,533",1.96,70,0.79,752,NA
1033,코스닥,65060,지엔코,섬유·의류,1145,-5,1.12E+11,2019-10-30,-,1145,-,-,"1,178",0.97,0,0,549,NA
1034,코스닥,53300,한국정보인증,IT S/W & SVC,3600,50,1.12E+11,2019-10-30,-,3600,252,14.29,"2,565",1.4,80,2.22,446,NA
1035,코스피,16880,웅진,금융업,1510,20,1.12E+11,2019-10-30,-,1510,-,-,"3,194",0.47,0,0,1883,NA
1036,코스닥,104460,동양피엔에프,기계·장비,10450,-150,1.12E+11,2019-10-30,-,10450,"1,056",9.9,"4,563",2.29,150,1.44,839,NA
1037,코스피,23000,삼원강재,운수장비,2795,5,1.12E+11,2019-10-30,-,2795,298,9.38,"5,116",0.55,115,4.11,1916,NA
1038,코스피,25560,미래산업,의료정밀,176,0,1.12E+11,2019-10-30,-,176,-,-,75,2.35,0,0,1934,NA
1039,코스닥,160980,싸이맥스,IT H/W,10550,0,1.12E+11,2019-10-30,-,10550,"1,289",8.18,"9,737",1.08,250,2.37,1008,NA
1040,코스피,17180,명문제약,의약품,4545,-55,1.12E+11,2019-10-30,-,4545,41,110.85,"3,654",1.24,0,0,1885,NA
1041,코스닥,56080,유진로봇,기계·장비,2970,-70,1.11E+11,2019-10-30,-,2970,-,-,"1,867",1.59,0,0,479,NA
1042,코스닥,83310,엘오티베큠,IT H/W,8400,-130,1.11E+11,2019-10-30,-,8400,"1,266",6.64,"9,165",0.92,30,0.36,686,NA
1043,코스닥,290720,푸드나무,유통,16350,0,1.11E+11,2019-10-30,-,16350,"1,058",15.45,"7,046",2.32,100,0.61,1297,NA
1044,코스피,12800,대창,철강금속,1220,10,1.11E+11,2019-10-30,-,1220,128,9.53,"2,013",0.61,30,2.46,1837,NA
1045,코스피,1340,백광산업,화학,2475,0,1.11E+11,2019-10-30,-,2475,548,4.52,"3,460",0.72,50,2.02,1441,NA
1046,코스닥,226360,이엑스티,건설,3780,25,1.11E+11,2019-10-30,-,3780,120,31.5,"1,472",2.57,60,1.59,1168,NA
1047,코스피,7540,샘표,금융업,38500,0,1.11E+11,2019-10-30,-,38500,"5,797",6.64,"52,168",0.74,200,0.52,1713,NA
1048,코스피,16090,대현,섬유의복,2500,-5,1.11E+11,2019-10-30,-,2500,338,7.4,"4,192",0.6,80,3.2,1872,NA
1049,코스닥,100130,동국S&C,금속,1935,-30,1.11E+11,2019-10-30,-,1935,-,-,"4,486",0.43,80,4.13,815,NA
1050,코스피,1260,남광토건,건설업,11250,-300,1.11E+11,2019-10-30,-,11250,582,19.33,"4,998",2.25,0,0,1434,NA
1051,코스닥,39340,한국경제TV,통신방송서비스,4805,-10,1.11E+11,2019-10-30,-,4805,645,7.45,"4,737",1.01,100,2.08,291,NA
1052,코스피,10960,삼호개발,건설업,4420,-15,1.11E+11,2019-10-30,-,4420,855,5.17,"7,189",0.61,160,3.62,1797,NA
1053,코스닥,36670,KCI,화학,9780,-10,1.10E+11,2019-10-30,-,9780,826,11.84,"4,927",1.98,180,1.84,249,NA
1054,코스닥,5710,대원산업,운송장비·부품,5500,10,1.10E+11,2019-10-30,-,5500,"1,404",3.92,"13,736",0.4,125,2.27,21,NA
1055,코스닥,100090,삼강엠앤티,금속,3990,0,1.10E+11,2019-10-30,-,3990,-,-,"5,645",0.71,0,0,813,NA
1056,코스피,4840,DRB동일,금융업,5500,-10,1.10E+11,2019-10-30,-,5500,307,17.92,"17,183",0.32,110,2,1617,NA
1057,코스피,100220,비상교육,서비스업,8420,210,1.09E+11,2019-10-30,-,8420,199,42.31,"15,926",0.53,200,2.38,2118,NA
1058,코스피,227840,현대코퍼레이션홀딩스,유통업,12000,-50,1.09E+11,2019-10-30,-,12000,513,23.39,"18,415",0.65,500,4.17,2204,NA
1059,코스피,9320,대우부품,운수장비,2290,-55,1.09E+11,2019-10-30,-,2290,24,95.42,825,2.78,0,0,1760,NA
1060,코스피,47400,유니온머티리얼,비금속광물,2595,50,1.09E+11,2019-10-30,-,2595,-,-,"1,863",1.39,35,1.35,2011,NA
1061,코스닥,234920,자이글,일반전기전자,8010,-200,1.08E+11,2019-10-30,-,8010,-,-,"6,077",1.32,0,0,1187,NA
1062,코스닥,53590,한국테크놀로지,기계·장비,1520,-15,1.08E+11,2019-10-30,-,1520,-,-,319,4.76,0,0,450,NA
1063,코스피,58430,포스코강판,철강금속,18000,50,1.08E+11,2019-10-30,-,18000,"1,891",9.52,"36,515",0.49,500,2.78,2027,NA
1064,코스닥,151860,KG ETS,기타서비스,3000,-15,1.08E+11,2019-10-30,-,3000,317,9.46,"4,170",0.72,100,3.33,993,NA
1065,코스닥,90740,연이정보통신,IT H/W,6750,160,1.08E+11,2019-10-30,-,6750,157,42.99,"3,470",1.95,0,0,747,NA
1066,코스닥,101330,모베이스,IT H/W,4500,-145,1.08E+11,2019-10-30,-,4500,887,5.07,"9,374",0.48,100,2.22,824,NA
1067,코스피,9200,무림페이퍼,종이목재,2585,0,1.08E+11,2019-10-30,-,2585,833,3.1,"10,793",0.24,50,1.93,1754,NA
1068,코스피,10040,한국내화,비금속광물,4690,-80,1.07E+11,2019-10-30,-,4690,336,13.96,"5,661",0.83,35,0.75,1776,NA
1069,코스닥,90850,이지웰페어,기타서비스,9740,50,1.07E+11,2019-10-30,-,9740,209,46.6,"2,750",3.54,60,0.62,748,NA
1070,코스피,15590,큐로,기계,800,-20,1.07E+11,2019-10-30,-,800,-,-,558,1.43,0,0,1868,NA
1071,코스피,11150,CJ씨푸드,음식료품,2975,35,1.07E+11,2019-10-30,-,2975,60,49.58,"1,710",1.74,0,0,1801,NA
1072,코스피,130660,한전산업,서비스업,3265,15,1.06E+11,2019-10-30,-,3265,371,8.8,"2,312",1.41,169,5.18,2157,NA
1073,코스피,92440,기신정기,기계,3645,10,1.06E+11,2019-10-30,-,3645,516,7.06,"8,001",0.46,150,4.12,2103,NA
1074,코스닥,65150,MP그룹,유통,1315,0,1.06E+11,2019-10-30,관리종목,1315,-,-,224,5.87,0,0,541,NA
1075,코스닥,16100,리더스코스메틱,화학,5830,160,1.06E+11,2019-10-30,-,5830,-,-,"4,203",1.39,0,0,76,NA
1076,코스닥,303030,지니틱스,IT H/W,3115,205,1.06E+11,2019-10-30,-,3115,-,-,-,-,0,0,1312,NA
1077,코스피,32560,황금에스티,철강금속,7520,-40,1.05E+11,2019-10-30,-,7520,"1,038",7.24,"16,519",0.46,50,0.66,1965,NA
1078,코스피,210540,디와이파워,기계,9530,-230,1.05E+11,2019-10-30,-,9530,"2,311",4.12,"13,601",0.7,200,2.1,2196,NA
1079,코스닥,290550,디케이티,IT H/W,12700,-950,1.05E+11,2019-10-30,-,12700,-,-,"3,516",3.61,0,0,1293,NA
1080,코스피,120030,조선선재,기계,83000,1000,1.04E+11,2019-10-30,-,83000,"10,397",7.98,"81,594",1.02,1500,1.81,2146,NA
1081,코스닥,71460,위니아딤채,일반전기전자,2900,-10,1.04E+11,2019-10-30,-,2900,-,-,"1,995",1.45,0,0,616,NA
1082,코스닥,195500,마니커에프앤지,음식료·담배,10050,230,1.04E+11,2019-10-30,-,10050,529,19,"3,055",3.29,0,0,1065,NA
1083,코스닥,196490,디에이테크놀로지,기계·장비,1980,-80,1.04E+11,2019-10-30,-,1980,-,-,"1,608",1.23,0,0,1070,NA
1084,코스닥,263600,덕우전자,일반전기전자,6520,-220,1.04E+11,2019-10-30,-,6520,-,-,"4,999",1.3,200,3.07,1244,NA
1085,코스닥,22220,정산애강,화학,2005,-45,1.04E+11,2019-10-30,-,2005,145,13.83,"1,383",1.45,0,0,118,NA
1086,코스닥,290120,대유에이피,운송장비·부품,9520,-90,1.04E+11,2019-10-30,-,9520,981,9.7,"3,796",2.51,200,2.1,1290,NA
1087,코스닥,173940,에프엔씨엔터,오락·문화,7210,30,1.04E+11,2019-10-30,-,7210,-,-,"4,501",1.6,0,0,1021,NA
1088,코스닥,53350,이니텍,IT S/W & SVC,5230,50,1.04E+11,2019-10-30,-,5230,-,-,"6,261",0.84,20,0.38,447,NA
1089,코스닥,33340,좋은사람들,섬유·의류,3460,-100,1.03E+11,2019-10-30,-,3460,115,30.09,"2,434",1.42,0,0,207,NA
1090,코스닥,288620,에스퓨얼셀,일반전기전자,18000,-200,1.03E+11,2019-10-30,-,18000,325,55.38,"5,246",3.43,50,0.28,1287,NA
1091,코스피,264900,크라운제과,음식료품,8250,-80,1.03E+11,2019-10-30,-,8250,"1,029",8.02,"9,640",0.86,250,3.03,2212,NA
1092,코스닥,93190,빅솔론,IT H/W,5370,10,1.03E+11,2019-10-30,-,5370,809,6.64,"7,576",0.71,180,3.35,765,NA
1093,코스닥,3100,선광,운송,15650,50,1.03E+11,2019-10-30,-,15650,"1,645",9.51,"45,898",0.34,400,2.56,11,NA
1094,코스닥,56700,신화인터텍,IT H/W,3540,-175,1.03E+11,2019-10-30,-,3540,-,-,"2,989",1.18,0,0,483,NA
1095,코스닥,109960,에이프로젠 H&G,유통,576,0,1.03E+11,2019-10-30,-,576,71,8.11,"1,217",0.47,0,0,862,NA
1096,코스닥,23770,플레이위드,IT S/W & SVC,24100,1250,1.03E+11,2019-10-30,-,24100,-,-,"1,180",20.42,0,0,125,NA
1097,코스닥,34810,해성산업,기타서비스,10500,-100,1.03E+11,2019-10-30,-,10500,77,136.36,"14,565",0.72,125,1.19,217,NA
1098,코스피,10600,웰바이오텍,유통업,2430,-15,1.03E+11,2019-10-30,-,2430,-,-,"2,020",1.2,0,0,1787,NA
1099,코스닥,290380,대유,화학,11300,-100,1.02E+11,2019-10-30,-,11300,838,13.48,"6,724",1.68,220,1.95,1292,NA
1100,코스닥,109610,에스와이,금속,4085,-40,1.02E+11,2019-10-30,-,4085,60,68.08,"4,478",0.91,0,0,858,NA
1101,코스닥,38060,루멘스,IT H/W,2155,40,1.02E+11,2019-10-30,-,2155,-,-,"3,788",0.57,0,0,268,NA
1102,코스닥,289010,아이스크림에듀,출판·매체복제,8060,-190,1.02E+11,2019-10-30,-,8060,990,8.14,"4,349",1.85,0,0,1288,NA
1103,코스닥,96630,에스코넥,IT H/W,1560,-15,1.02E+11,2019-10-30,-,1560,173,9.02,"1,470",1.06,0,0,794,NA
1104,코스닥,63440,SM Life Design,출판·매체복제,2260,-105,1.02E+11,2019-10-30,-,2260,-,-,"1,135",1.99,0,0,527,NA
1105,코스닥,225330,씨엠에스에듀,기타서비스,5460,0,1.02E+11,2019-10-30,-,5460,282,19.36,"2,196",2.49,260,4.76,1161,NA
1106,코스닥,99750,이지케어텍,출판·매체복제,15900,-200,1.02E+11,2019-10-30,-,15900,773,20.57,"7,219",2.2,86,0.54,811,NA
1107,코스닥,86960,한컴MDS,IT S/W & SVC,11500,-200,1.02E+11,2019-10-30,-,11500,733,15.69,"12,218",0.94,250,2.17,718,NA
1108,코스닥,52670,제일바이오,제약,6760,1560,1.01E+11,2019-10-30,-,6760,76,88.95,"1,979",3.42,0,0,431,NA
1109,코스피,1070,대한방직,섬유의복,19100,-150,1.01E+11,2019-10-30,-,19100,"3,024",6.32,"33,400",0.57,300,1.57,1425,NA
1110,코스피,650,천일고속,운수창고업,70800,-100,1.01E+11,2019-10-30,-,70800,-,-,"43,299",1.64,6000,8.47,1399,NA
1111,코스피,133820,화인베스틸,철강금속,3415,155,1.01E+11,2019-10-30,-,3415,67,50.97,"3,410",1,0,0,2158,NA
1112,코스닥,102120,어보브반도체,IT H/W,5770,-100,1.01E+11,2019-10-30,-,5770,497,11.61,"4,517",1.28,90,1.56,831,NA
1113,코스닥,9300,삼아제약,제약,15800,-100,1.01E+11,2019-10-30,-,15800,"1,442",10.96,"25,259",0.63,250,1.58,43,NA
1114,코스닥,65950,웰크론,섬유·의류,3705,-5,1.01E+11,2019-10-30,-,3705,222,16.69,"2,297",1.61,0,0,565,NA
1115,코스닥,88290,이원컴포텍,운송장비·부품,7040,310,1.00E+11,2019-10-30,-,7040,-,-,599,11.75,0,0,725,NA
1116,코스닥,126870,뉴로스,기계·장비,4420,-105,1.00E+11,2019-10-30,-,4420,-,-,"3,002",1.47,0,0,926,NA
1117,코스닥,65510,휴비츠,의료·정밀기기,8420,-120,1.00E+11,2019-10-30,-,8420,611,13.78,"7,061",1.19,150,1.78,553,NA
1118,코스닥,60560,홈센타홀딩스,유통,1175,-5,1.00E+11,2019-10-30,-,1175,-,-,952,1.23,0,0,516,NA
1119,코스닥,241790,오션브릿지,IT H/W,10500,-400,1.00E+11,2019-10-30,-,10500,"1,482",7.09,"5,608",1.87,400,3.81,1203,NA
1120,코스닥,49480,오픈베이스,IT S/W & SVC,3180,40,99923177940,2019-10-30,-,3180,-,-,"2,016",1.58,15,0.47,395,NA
1121,코스피,9440,KC그린홀딩스,금융업,4450,-75,99835661000,2019-10-30,-,4450,579,7.69,"7,793",0.57,80,1.8,1764,NA
1122,코스피,53690,한미글로벌,서비스업,9110,-30,99823280500,2019-10-30,-,9110,697,13.07,"8,973",1.02,200,2.2,2023,NA
1123,코스피,10820,퍼스텍,기계,2125,-60,99375285000,2019-10-30,-,2125,-,-,844,2.52,0,0,1794,NA
1124,코스닥,38160,팍스넷,금융,8970,290,99365363370,2019-10-30,-,8970,-,-,"3,800",2.36,0,0,271,NA
1125,코스피,1570,금양,화학,2255,-40,99328544425,2019-10-30,-,2255,533,4.23,"1,822",1.24,80,3.55,1462,NA
1126,코스닥,66130,하츠,일반전기전자,7760,-120,9.93E+10,2019-10-30,-,7760,122,63.61,"6,304",1.23,30,0.39,567,NA
1127,코스닥,200780,비씨월드제약,제약,12400,-300,99303143200,2019-10-30,-,12400,"1,128",10.99,"11,162",1.11,100,0.81,1080,NA
1128,코스닥,318010,팜스빌,음식료·담배,12500,-50,99116725000,2019-10-30,-,12500,805,15.53,"4,273",2.93,100,0.8,1343,NA
1129,코스닥,122310,제노레이,의료·정밀기기,21650,1100,99097592400,2019-10-30,-,21650,"2,407",8.99,"9,837",2.2,300,1.39,903,NA
1130,코스피,105840,우진,의료정밀,4925,-20,99085075225,2019-10-30,-,4925,-,-,"6,329",0.78,0,0,2133,NA
1131,코스닥,88910,동우팜투테이블,음식료·담배,3830,75,98935656120,2019-10-30,-,3830,705,5.43,"7,301",0.52,50,1.31,728,NA
1132,코스피,5420,코스모화학,화학,6140,0,98920465500,2019-10-30,-,6140,-,-,"6,236",0.98,0,0,1646,NA
1133,코스닥,92070,디엔에프,화학,9180,-120,98793581040,2019-10-30,-,9180,"1,363",6.74,"8,369",1.1,200,2.18,758,NA
1134,코스닥,1840,이화공영,건설,4980,-60,98632684800,2019-10-30,-,4980,24,207.5,"2,164",2.3,20,0.4,6,NA
1135,코스피,4450,삼화왕관,기계,45750,-250,98562839250,2019-10-30,-,45750,"5,327",8.59,"64,479",0.71,1350,2.95,1603,NA
1136,코스닥,79940,가비아,IT S/W & SVC,7280,-20,98539779520,2019-10-30,-,7280,576,12.64,"4,640",1.57,30,0.41,663,NA
1137,코스닥,66980,브레인콘텐츠,IT S/W & SVC,622,-15,98536170782,2019-10-30,-,622,-,-,640,0.97,0,0,580,NA
1138,코스닥,117670,알파홀딩스,IT H/W,6900,-320,98508705600,2019-10-30,-,6900,-,-,"3,650",1.89,0,0,889,NA
1139,코스닥,86040,바이오톡스텍,기타서비스,6750,-70,98466455250,2019-10-30,-,6750,250,27,"2,146",3.15,0,0,708,NA
1140,코스닥,65170,넥스트BT,유통,1590,-20,98430579750,2019-10-30,-,1590,23,69.13,973,1.63,0,0,542,NA
1141,코스닥,13310,아진산업,운송장비·부품,2770,-25,98370949060,2019-10-30,-,2770,-,-,"5,676",0.49,0,0,63,NA
1142,코스닥,211270,AP위성,IT H/W,6550,0,98346966200,2019-10-30,-,6550,-,-,"5,428",1.21,0,0,1105,NA
1143,코스닥,241840,에이스토리,오락·문화,10550,-900,98307432000,2019-10-30,-,10550,314,33.6,"1,730",6.1,0,0,1205,NA
1144,코스닥,42510,라온시큐어,IT S/W & SVC,3090,-120,98291701080,2019-10-30,-,3090,117,26.41,613,5.04,0,0,327,NA
1145,코스닥,20710,시공테크,기타서비스,4885,30,97934333450,2019-10-30,-,4885,73,66.92,"4,712",1.04,20,0.41,104,NA
1146,코스피,5870,휴니드,전기전자,6920,70,97682823800,2019-10-30,-,6920,"1,590",4.35,"7,710",0.9,0,0,1665,NA
1147,코스닥,94940,푸른기술,IT H/W,14850,-400,97626899700,2019-10-30,-,14850,225,66,"4,015",3.7,30,0.2,779,NA
1148,코스피,34300,신세계건설,건설업,24400,250,9.76E+10,2019-10-30,-,24400,"10,769",2.27,"48,912",0.5,750,3.07,1979,NA
1149,코스닥,106240,파인테크닉스,IT H/W,2550,145,97527478500,2019-10-30,-,2550,-,-,"1,234",2.07,0,0,849,NA
1150,코스닥,168330,내츄럴엔도텍,기타서비스,4710,-40,97336021620,2019-10-30,관리종목,4710,-,-,"1,603",2.94,0,0,1013,NA
1151,코스피,13870,지엠비코리아,운수장비,5100,-120,97268628000,2019-10-30,-,5100,7,728.57,"11,678",0.44,30,0.59,1844,NA
1152,코스피,2630,오리엔트바이오,의약품,425,3,97127419200,2019-10-30,-,425,-,-,283,1.5,0,0,1509,NA
1153,코스피,107590,미원홀딩스,금융업,41650,500,97118387100,2019-10-30,-,41650,"4,155",10.02,"56,573",0.74,400,0.96,2134,NA
1154,코스피,6980,우성사료,음식료품,3140,40,9.70E+10,2019-10-30,-,3140,-,-,"5,157",0.61,0,0,1703,NA
1155,코스닥,56360,코위버,IT H/W,9900,-600,96988320000,2019-10-30,-,9900,663,14.93,"10,171",0.97,150,1.52,482,NA
1156,코스피,55490,테이팩스,화학,20550,0,96947707500,2019-10-30,-,20550,"1,081",19.01,"19,740",1.04,0,0,2024,NA
1157,코스닥,263770,유에스티,금속,4090,-95,96933703480,2019-10-30,-,4090,51,80.2,"1,850",2.21,0,0,1249,NA
1158,코스닥,120240,대정화금,화학,13650,-100,96920337150,2019-10-30,-,13650,"1,501",9.09,"16,125",0.85,300,2.2,897,NA
1159,코스피,3080,성보화학,화학,4835,-10,96796700000,2019-10-30,-,4835,309,15.65,"7,677",0.63,210,4.34,1536,NA
1160,코스닥,6910,보성파워텍,금속,2110,-15,96753457090,2019-10-30,-,2110,-,-,"1,710",1.23,0,0,29,NA
1161,코스닥,196450,디오스텍,의료·정밀기기,711,-17,96675192585,2019-10-30,-,711,-,-,445,1.6,0,0,1069,NA
